rxn_id,enz,sub,bigg,mnx,Temp_C,Temp_K
HXPRTNo1,P0A9M5,5-Phospho-alpha-D-ribose 1-diphosphate,prpp,MNXM91,65.0,338.15
HXPRTNo1,P0A9M5,5-Phospho-alpha-D-ribose 1-diphosphate,prpp,MNXM91,70.0,343.15
HXPRTNo1,P0A9M5,5-Phospho-alpha-D-ribose 1-diphosphate,prpp,MNXM91,75.0,348.15
HXPRTNo1,P0A9M5,5-Phospho-alpha-D-ribose 1-diphosphate,prpp,MNXM91,80.0,353.15
HXPRTNo1,P0A9M5,5-Phospho-alpha-D-ribose 1-diphosphate,prpp,MNXM91,85.0,358.15
HXPRTNo2,P0A9M2,5-Phospho-alpha-D-ribose 1-diphosphate,prpp,MNXM91,5.0,278.15
HXPRTNo2,P0A9M2,5-Phospho-alpha-D-ribose 1-diphosphate,prpp,MNXM91,10.0,283.15
HXPRTNo2,P0A9M2,5-Phospho-alpha-D-ribose 1-diphosphate,prpp,MNXM91,15.0,288.15
HXPRTNo2,P0A9M2,5-Phospho-alpha-D-ribose 1-diphosphate,prpp,MNXM91,20.0,293.15
HXPRTNo2,P0A9M2,5-Phospho-alpha-D-ribose 1-diphosphate,prpp,MNXM91,25.0,298.15
HXPRTNo2,P0A9M2,5-Phospho-alpha-D-ribose 1-diphosphate,prpp,MNXM91,30.0,303.15
HXPRTNo2,P0A9M2,5-Phospho-alpha-D-ribose 1-diphosphate,prpp,MNXM91,35.0,308.15
HXPRTNo2,P0A9M2,5-Phospho-alpha-D-ribose 1-diphosphate,prpp,MNXM91,40.0,313.15
HXPRTNo2,P0A9M2,5-Phospho-alpha-D-ribose 1-diphosphate,prpp,MNXM91,45.0,318.15
HXPRTNo2,P0A9M2,5-Phospho-alpha-D-ribose 1-diphosphate,prpp,MNXM91,50.0,323.15
HXPRTNo2,P0A9M2,5-Phospho-alpha-D-ribose 1-diphosphate,prpp,MNXM91,55.0,328.15
HXPRTNo2,P0A9M2,5-Phospho-alpha-D-ribose 1-diphosphate,prpp,MNXM91,60.0,333.15
HXPRTNo2,P0A9M2,5-Phospho-alpha-D-ribose 1-diphosphate,prpp,MNXM91,65.0,338.15
HXPRTNo2,P0A9M2,5-Phospho-alpha-D-ribose 1-diphosphate,prpp,MNXM91,70.0,343.15
HXPRTNo2,P0A9M2,5-Phospho-alpha-D-ribose 1-diphosphate,prpp,MNXM91,75.0,348.15
HXPRTNo2,P0A9M2,5-Phospho-alpha-D-ribose 1-diphosphate,prpp,MNXM91,80.0,353.15
HXPRTNo2,P0A9M2,5-Phospho-alpha-D-ribose 1-diphosphate,prpp,MNXM91,85.0,358.15
NDPK5No1,P69441,DGDP,dgdp,MNXM436,5.0,278.15
NDPK5No1,P69441,DGDP,dgdp,MNXM436,10.0,283.15
NDPK5No1,P69441,DGDP,dgdp,MNXM436,15.0,288.15
NDPK5No1,P69441,DGDP,dgdp,MNXM436,20.0,293.15
NDPK5No1,P69441,DGDP,dgdp,MNXM436,25.0,298.15
NDPK5No1,P69441,DGDP,dgdp,MNXM436,30.0,303.15
NDPK5No1,P69441,DGDP,dgdp,MNXM436,35.0,308.15
NDPK5No1,P69441,DGDP,dgdp,MNXM436,40.0,313.15
NDPK5No1,P69441,DGDP,dgdp,MNXM436,45.0,318.15
NDPK5No1,P69441,DGDP,dgdp,MNXM436,50.0,323.15
NDPK5No1,P69441,DGDP,dgdp,MNXM436,55.0,328.15
NDPK5No1,P69441,DGDP,dgdp,MNXM436,60.0,333.15
NDPK5No1,P69441,DGDP,dgdp,MNXM436,65.0,338.15
NDPK5No1,P69441,DGDP,dgdp,MNXM436,70.0,343.15
NDPK5No1,P69441,DGDP,dgdp,MNXM436,75.0,348.15
NDPK5No1,P69441,DGDP,dgdp,MNXM436,80.0,353.15
NDPK5No1,P69441,DGDP,dgdp,MNXM436,85.0,358.15
NDPK5No2,P0A763,DGDP,dgdp,MNXM436,5.0,278.15
NDPK5No2,P0A763,DGDP,dgdp,MNXM436,10.0,283.15
NDPK5No2,P0A763,DGDP,dgdp,MNXM436,15.0,288.15
NDPK5No2,P0A763,DGDP,dgdp,MNXM436,20.0,293.15
NDPK5No2,P0A763,DGDP,dgdp,MNXM436,25.0,298.15
NDPK5No2,P0A763,DGDP,dgdp,MNXM436,30.0,303.15
NDPK5No2,P0A763,DGDP,dgdp,MNXM436,35.0,308.15
NDPK5No2,P0A763,DGDP,dgdp,MNXM436,40.0,313.15
NDPK5No2,P0A763,DGDP,dgdp,MNXM436,45.0,318.15
NDPK5No2,P0A763,DGDP,dgdp,MNXM436,50.0,323.15
NDPK5No2,P0A763,DGDP,dgdp,MNXM436,55.0,328.15
NDPK5No2,P0A763,DGDP,dgdp,MNXM436,60.0,333.15
NDPK5No2,P0A763,DGDP,dgdp,MNXM436,65.0,338.15
NDPK5No2,P0A763,DGDP,dgdp,MNXM436,70.0,343.15
NDPK5No2,P0A763,DGDP,dgdp,MNXM436,75.0,348.15
NDPK5No2,P0A763,DGDP,dgdp,MNXM436,80.0,353.15
NDPK5No2,P0A763,DGDP,dgdp,MNXM436,85.0,358.15
SHK3DrNo1,P15770,3-Dehydroshikimate,3dhsk,MNXM611,5.0,278.15
SHK3DrNo1,P15770,3-Dehydroshikimate,3dhsk,MNXM611,10.0,283.15
SHK3DrNo1,P15770,3-Dehydroshikimate,3dhsk,MNXM611,15.0,288.15
SHK3DrNo1,P15770,3-Dehydroshikimate,3dhsk,MNXM611,20.0,293.15
SHK3DrNo1,P15770,3-Dehydroshikimate,3dhsk,MNXM611,25.0,298.15
SHK3DrNo1,P15770,3-Dehydroshikimate,3dhsk,MNXM611,30.0,303.15
SHK3DrNo1,P15770,3-Dehydroshikimate,3dhsk,MNXM611,35.0,308.15
SHK3DrNo1,P15770,3-Dehydroshikimate,3dhsk,MNXM611,40.0,313.15
SHK3DrNo1,P15770,3-Dehydroshikimate,3dhsk,MNXM611,45.0,318.15
SHK3DrNo1,P15770,3-Dehydroshikimate,3dhsk,MNXM611,50.0,323.15
SHK3DrNo1,P15770,3-Dehydroshikimate,3dhsk,MNXM611,55.0,328.15
SHK3DrNo1,P15770,3-Dehydroshikimate,3dhsk,MNXM611,60.0,333.15
SHK3DrNo1,P15770,3-Dehydroshikimate,3dhsk,MNXM611,65.0,338.15
SHK3DrNo1,P15770,3-Dehydroshikimate,3dhsk,MNXM611,70.0,343.15
SHK3DrNo1,P15770,3-Dehydroshikimate,3dhsk,MNXM611,75.0,348.15
SHK3DrNo1,P15770,3-Dehydroshikimate,3dhsk,MNXM611,80.0,353.15
SHK3DrNo1,P15770,3-Dehydroshikimate,3dhsk,MNXM611,85.0,358.15
NDPK6No1,P69441,DUDP,dudp,MNXM572,5.0,278.15
NDPK6No1,P69441,DUDP,dudp,MNXM572,10.0,283.15
NDPK6No1,P69441,DUDP,dudp,MNXM572,15.0,288.15
NDPK6No1,P69441,DUDP,dudp,MNXM572,20.0,293.15
NDPK6No1,P69441,DUDP,dudp,MNXM572,25.0,298.15
NDPK6No1,P69441,DUDP,dudp,MNXM572,30.0,303.15
NDPK6No1,P69441,DUDP,dudp,MNXM572,35.0,308.15
NDPK6No1,P69441,DUDP,dudp,MNXM572,40.0,313.15
NDPK6No1,P69441,DUDP,dudp,MNXM572,45.0,318.15
NDPK6No1,P69441,DUDP,dudp,MNXM572,50.0,323.15
NDPK6No1,P69441,DUDP,dudp,MNXM572,55.0,328.15
NDPK6No1,P69441,DUDP,dudp,MNXM572,60.0,333.15
NDPK6No1,P69441,DUDP,dudp,MNXM572,65.0,338.15
NDPK6No1,P69441,DUDP,dudp,MNXM572,70.0,343.15
NDPK6No1,P69441,DUDP,dudp,MNXM572,75.0,348.15
NDPK6No1,P69441,DUDP,dudp,MNXM572,80.0,353.15
NDPK6No1,P69441,DUDP,dudp,MNXM572,85.0,358.15
NDPK6No2,P0A763,DUDP,dudp,MNXM572,5.0,278.15
NDPK6No2,P0A763,DUDP,dudp,MNXM572,10.0,283.15
NDPK6No2,P0A763,DUDP,dudp,MNXM572,15.0,288.15
NDPK6No2,P0A763,DUDP,dudp,MNXM572,20.0,293.15
NDPK6No2,P0A763,DUDP,dudp,MNXM572,25.0,298.15
NDPK6No2,P0A763,DUDP,dudp,MNXM572,30.0,303.15
NDPK6No2,P0A763,DUDP,dudp,MNXM572,35.0,308.15
NDPK6No2,P0A763,DUDP,dudp,MNXM572,40.0,313.15
NDPK6No2,P0A763,DUDP,dudp,MNXM572,45.0,318.15
NDPK6No2,P0A763,DUDP,dudp,MNXM572,50.0,323.15
NDPK6No2,P0A763,DUDP,dudp,MNXM572,55.0,328.15
NDPK6No2,P0A763,DUDP,dudp,MNXM572,60.0,333.15
NDPK6No2,P0A763,DUDP,dudp,MNXM572,65.0,338.15
NDPK6No2,P0A763,DUDP,dudp,MNXM572,70.0,343.15
NDPK6No2,P0A763,DUDP,dudp,MNXM572,75.0,348.15
NDPK6No2,P0A763,DUDP,dudp,MNXM572,80.0,353.15
NDPK6No2,P0A763,DUDP,dudp,MNXM572,85.0,358.15
DHORTSNo1,P05020,(S)-Dihydroorotate,dhor__S,MNXM252,5.0,278.15
DHORTSNo1,P05020,(S)-Dihydroorotate,dhor__S,MNXM252,10.0,283.15
DHORTSNo1,P05020,(S)-Dihydroorotate,dhor__S,MNXM252,15.0,288.15
DHORTSNo1,P05020,(S)-Dihydroorotate,dhor__S,MNXM252,20.0,293.15
DHORTSNo1,P05020,(S)-Dihydroorotate,dhor__S,MNXM252,25.0,298.15
DHORTSNo1,P05020,(S)-Dihydroorotate,dhor__S,MNXM252,30.0,303.15
DHORTSNo1,P05020,(S)-Dihydroorotate,dhor__S,MNXM252,35.0,308.15
DHORTSNo1,P05020,(S)-Dihydroorotate,dhor__S,MNXM252,40.0,313.15
DHORTSNo1,P05020,(S)-Dihydroorotate,dhor__S,MNXM252,45.0,318.15
DHORTSNo1,P05020,(S)-Dihydroorotate,dhor__S,MNXM252,50.0,323.15
DHORTSNo1,P05020,(S)-Dihydroorotate,dhor__S,MNXM252,55.0,328.15
DHORTSNo1,P05020,(S)-Dihydroorotate,dhor__S,MNXM252,60.0,333.15
DHORTSNo1,P05020,(S)-Dihydroorotate,dhor__S,MNXM252,65.0,338.15
DHORTSNo1,P05020,(S)-Dihydroorotate,dhor__S,MNXM252,70.0,343.15
DHORTSNo1,P05020,(S)-Dihydroorotate,dhor__S,MNXM252,75.0,348.15
DHORTSNo1,P05020,(S)-Dihydroorotate,dhor__S,MNXM252,80.0,353.15
DHORTSNo1,P05020,(S)-Dihydroorotate,dhor__S,MNXM252,85.0,358.15
OMPDCNo1,P08244,Orotidine 5'-phosphate,orot5p,MNXM519,5.0,278.15
OMPDCNo1,P08244,Orotidine 5'-phosphate,orot5p,MNXM519,10.0,283.15
OMPDCNo1,P08244,Orotidine 5'-phosphate,orot5p,MNXM519,15.0,288.15
OMPDCNo1,P08244,Orotidine 5'-phosphate,orot5p,MNXM519,20.0,293.15
OMPDCNo1,P08244,Orotidine 5'-phosphate,orot5p,MNXM519,25.0,298.15
OMPDCNo1,P08244,Orotidine 5'-phosphate,orot5p,MNXM519,30.0,303.15
OMPDCNo1,P08244,Orotidine 5'-phosphate,orot5p,MNXM519,35.0,308.15
OMPDCNo1,P08244,Orotidine 5'-phosphate,orot5p,MNXM519,40.0,313.15
OMPDCNo1,P08244,Orotidine 5'-phosphate,orot5p,MNXM519,45.0,318.15
OMPDCNo1,P08244,Orotidine 5'-phosphate,orot5p,MNXM519,50.0,323.15
OMPDCNo1,P08244,Orotidine 5'-phosphate,orot5p,MNXM519,55.0,328.15
OMPDCNo1,P08244,Orotidine 5'-phosphate,orot5p,MNXM519,60.0,333.15
OMPDCNo1,P08244,Orotidine 5'-phosphate,orot5p,MNXM519,65.0,338.15
OMPDCNo1,P08244,Orotidine 5'-phosphate,orot5p,MNXM519,70.0,343.15
OMPDCNo1,P08244,Orotidine 5'-phosphate,orot5p,MNXM519,75.0,348.15
OMPDCNo1,P08244,Orotidine 5'-phosphate,orot5p,MNXM519,80.0,353.15
OMPDCNo1,P08244,Orotidine 5'-phosphate,orot5p,MNXM519,85.0,358.15
PYNP2rNo1,P12758,Uridine,uri,MNXM288,5.0,278.15
PYNP2rNo1,P12758,Uridine,uri,MNXM288,10.0,283.15
PYNP2rNo1,P12758,Uridine,uri,MNXM288,15.0,288.15
PYNP2rNo1,P12758,Uridine,uri,MNXM288,20.0,293.15
PYNP2rNo1,P12758,Uridine,uri,MNXM288,25.0,298.15
PYNP2rNo1,P12758,Uridine,uri,MNXM288,30.0,303.15
PYNP2rNo1,P12758,Uridine,uri,MNXM288,35.0,308.15
PYNP2rNo1,P12758,Uridine,uri,MNXM288,40.0,313.15
PYNP2rNo1,P12758,Uridine,uri,MNXM288,45.0,318.15
PYNP2rNo1,P12758,Uridine,uri,MNXM288,50.0,323.15
PYNP2rNo1,P12758,Uridine,uri,MNXM288,55.0,328.15
PYNP2rNo1,P12758,Uridine,uri,MNXM288,60.0,333.15
PYNP2rNo1,P12758,Uridine,uri,MNXM288,65.0,338.15
PYNP2rNo1,P12758,Uridine,uri,MNXM288,70.0,343.15
PYNP2rNo1,P12758,Uridine,uri,MNXM288,75.0,348.15
PYNP2rNo1,P12758,Uridine,uri,MNXM288,80.0,353.15
PYNP2rNo1,P12758,Uridine,uri,MNXM288,85.0,358.15
G5SDNo1,P07004,L-Glutamate 5-phosphate,glu5p,MNXM1280,5.0,278.15
G5SDNo1,P07004,L-Glutamate 5-phosphate,glu5p,MNXM1280,10.0,283.15
G5SDNo1,P07004,L-Glutamate 5-phosphate,glu5p,MNXM1280,15.0,288.15
G5SDNo1,P07004,L-Glutamate 5-phosphate,glu5p,MNXM1280,20.0,293.15
G5SDNo1,P07004,L-Glutamate 5-phosphate,glu5p,MNXM1280,25.0,298.15
G5SDNo1,P07004,L-Glutamate 5-phosphate,glu5p,MNXM1280,30.0,303.15
G5SDNo1,P07004,L-Glutamate 5-phosphate,glu5p,MNXM1280,35.0,308.15
G5SDNo1,P07004,L-Glutamate 5-phosphate,glu5p,MNXM1280,40.0,313.15
G5SDNo1,P07004,L-Glutamate 5-phosphate,glu5p,MNXM1280,45.0,318.15
G5SDNo1,P07004,L-Glutamate 5-phosphate,glu5p,MNXM1280,50.0,323.15
G5SDNo1,P07004,L-Glutamate 5-phosphate,glu5p,MNXM1280,55.0,328.15
G5SDNo1,P07004,L-Glutamate 5-phosphate,glu5p,MNXM1280,60.0,333.15
G5SDNo1,P07004,L-Glutamate 5-phosphate,glu5p,MNXM1280,65.0,338.15
G5SDNo1,P07004,L-Glutamate 5-phosphate,glu5p,MNXM1280,70.0,343.15
G5SDNo1,P07004,L-Glutamate 5-phosphate,glu5p,MNXM1280,75.0,348.15
G5SDNo1,P07004,L-Glutamate 5-phosphate,glu5p,MNXM1280,80.0,353.15
G5SDNo1,P07004,L-Glutamate 5-phosphate,glu5p,MNXM1280,85.0,358.15
CSNo1,P0ABH7,Acetyl-CoA,accoa,MNXM21,5.0,278.15
CSNo1,P0ABH7,Acetyl-CoA,accoa,MNXM21,10.0,283.15
CSNo1,P0ABH7,Acetyl-CoA,accoa,MNXM21,15.0,288.15
CSNo1,P0ABH7,Acetyl-CoA,accoa,MNXM21,20.0,293.15
CSNo1,P0ABH7,Acetyl-CoA,accoa,MNXM21,25.0,298.15
CSNo1,P0ABH7,Acetyl-CoA,accoa,MNXM21,30.0,303.15
CSNo1,P0ABH7,Acetyl-CoA,accoa,MNXM21,35.0,308.15
CSNo1,P0ABH7,Acetyl-CoA,accoa,MNXM21,40.0,313.15
CSNo1,P0ABH7,Acetyl-CoA,accoa,MNXM21,45.0,318.15
CSNo1,P0ABH7,Acetyl-CoA,accoa,MNXM21,50.0,323.15
CSNo1,P0ABH7,Acetyl-CoA,accoa,MNXM21,55.0,328.15
CSNo1,P0ABH7,Acetyl-CoA,accoa,MNXM21,60.0,333.15
CSNo1,P0ABH7,Acetyl-CoA,accoa,MNXM21,65.0,338.15
CSNo1,P0ABH7,Acetyl-CoA,accoa,MNXM21,70.0,343.15
CSNo1,P0ABH7,Acetyl-CoA,accoa,MNXM21,75.0,348.15
CSNo1,P0ABH7,Acetyl-CoA,accoa,MNXM21,80.0,353.15
CSNo1,P0ABH7,Acetyl-CoA,accoa,MNXM21,85.0,358.15
ICDHyrNo1,P08200,Isocitrate,icit,MNXM89661,5.0,278.15
ICDHyrNo1,P08200,Isocitrate,icit,MNXM89661,10.0,283.15
ICDHyrNo1,P08200,Isocitrate,icit,MNXM89661,15.0,288.15
ICDHyrNo1,P08200,Isocitrate,icit,MNXM89661,20.0,293.15
ICDHyrNo1,P08200,Isocitrate,icit,MNXM89661,25.0,298.15
ICDHyrNo1,P08200,Isocitrate,icit,MNXM89661,30.0,303.15
ICDHyrNo1,P08200,Isocitrate,icit,MNXM89661,35.0,308.15
ICDHyrNo1,P08200,Isocitrate,icit,MNXM89661,40.0,313.15
ICDHyrNo1,P08200,Isocitrate,icit,MNXM89661,45.0,318.15
ICDHyrNo1,P08200,Isocitrate,icit,MNXM89661,50.0,323.15
ICDHyrNo1,P08200,Isocitrate,icit,MNXM89661,55.0,328.15
ICDHyrNo1,P08200,Isocitrate,icit,MNXM89661,60.0,333.15
ICDHyrNo1,P08200,Isocitrate,icit,MNXM89661,65.0,338.15
ICDHyrNo1,P08200,Isocitrate,icit,MNXM89661,70.0,343.15
ICDHyrNo1,P08200,Isocitrate,icit,MNXM89661,75.0,348.15
ICDHyrNo1,P08200,Isocitrate,icit,MNXM89661,80.0,353.15
ICDHyrNo1,P08200,Isocitrate,icit,MNXM89661,85.0,358.15
ALATA_L2No1,P75823,Pyridoxal 5'-phosphate,pydx5p,MNXM161,5.0,278.15
ALATA_L2No1,P75823,Pyridoxal 5'-phosphate,pydx5p,MNXM161,10.0,283.15
ALATA_L2No1,P75823,Pyridoxal 5'-phosphate,pydx5p,MNXM161,15.0,288.15
ALATA_L2No1,P75823,Pyridoxal 5'-phosphate,pydx5p,MNXM161,20.0,293.15
ALATA_L2No1,P75823,Pyridoxal 5'-phosphate,pydx5p,MNXM161,25.0,298.15
ALATA_L2No1,P75823,Pyridoxal 5'-phosphate,pydx5p,MNXM161,30.0,303.15
ALATA_L2No1,P75823,Pyridoxal 5'-phosphate,pydx5p,MNXM161,35.0,308.15
ALATA_L2No1,P75823,Pyridoxal 5'-phosphate,pydx5p,MNXM161,40.0,313.15
ALATA_L2No1,P75823,Pyridoxal 5'-phosphate,pydx5p,MNXM161,45.0,318.15
ALATA_L2No1,P75823,Pyridoxal 5'-phosphate,pydx5p,MNXM161,50.0,323.15
ALATA_L2No1,P75823,Pyridoxal 5'-phosphate,pydx5p,MNXM161,55.0,328.15
ALATA_L2No1,P75823,Pyridoxal 5'-phosphate,pydx5p,MNXM161,60.0,333.15
ALATA_L2No1,P75823,Pyridoxal 5'-phosphate,pydx5p,MNXM161,65.0,338.15
ALATA_L2No1,P75823,Pyridoxal 5'-phosphate,pydx5p,MNXM161,70.0,343.15
ALATA_L2No1,P75823,Pyridoxal 5'-phosphate,pydx5p,MNXM161,75.0,348.15
ALATA_L2No1,P75823,Pyridoxal 5'-phosphate,pydx5p,MNXM161,80.0,353.15
ALATA_L2No1,P75823,Pyridoxal 5'-phosphate,pydx5p,MNXM161,85.0,358.15
ALATA_L2No2,P0A825,Pyridoxal 5'-phosphate,pydx5p,MNXM161,5.0,278.15
ALATA_L2No2,P0A825,Pyridoxal 5'-phosphate,pydx5p,MNXM161,10.0,283.15
ALATA_L2No2,P0A825,Pyridoxal 5'-phosphate,pydx5p,MNXM161,15.0,288.15
ALATA_L2No2,P0A825,Pyridoxal 5'-phosphate,pydx5p,MNXM161,20.0,293.15
ALATA_L2No2,P0A825,Pyridoxal 5'-phosphate,pydx5p,MNXM161,25.0,298.15
ALATA_L2No2,P0A825,Pyridoxal 5'-phosphate,pydx5p,MNXM161,30.0,303.15
ALATA_L2No2,P0A825,Pyridoxal 5'-phosphate,pydx5p,MNXM161,35.0,308.15
ALATA_L2No2,P0A825,Pyridoxal 5'-phosphate,pydx5p,MNXM161,40.0,313.15
ALATA_L2No2,P0A825,Pyridoxal 5'-phosphate,pydx5p,MNXM161,45.0,318.15
ALATA_L2No2,P0A825,Pyridoxal 5'-phosphate,pydx5p,MNXM161,50.0,323.15
ALATA_L2No2,P0A825,Pyridoxal 5'-phosphate,pydx5p,MNXM161,55.0,328.15
ALATA_L2No2,P0A825,Pyridoxal 5'-phosphate,pydx5p,MNXM161,60.0,333.15
ALATA_L2No2,P0A825,Pyridoxal 5'-phosphate,pydx5p,MNXM161,65.0,338.15
ALATA_L2No2,P0A825,Pyridoxal 5'-phosphate,pydx5p,MNXM161,70.0,343.15
ALATA_L2No2,P0A825,Pyridoxal 5'-phosphate,pydx5p,MNXM161,75.0,348.15
ALATA_L2No2,P0A825,Pyridoxal 5'-phosphate,pydx5p,MNXM161,80.0,353.15
ALATA_L2No2,P0A825,Pyridoxal 5'-phosphate,pydx5p,MNXM161,85.0,358.15
DURIPPNo1,P07650,Deoxyuridine,duri,MNXM492,5.0,278.15
DURIPPNo1,P07650,Deoxyuridine,duri,MNXM492,10.0,283.15
DURIPPNo1,P07650,Deoxyuridine,duri,MNXM492,15.0,288.15
DURIPPNo1,P07650,Deoxyuridine,duri,MNXM492,20.0,293.15
DURIPPNo1,P07650,Deoxyuridine,duri,MNXM492,25.0,298.15
DURIPPNo1,P07650,Deoxyuridine,duri,MNXM492,30.0,303.15
DURIPPNo1,P07650,Deoxyuridine,duri,MNXM492,35.0,308.15
DURIPPNo1,P07650,Deoxyuridine,duri,MNXM492,40.0,313.15
DURIPPNo1,P07650,Deoxyuridine,duri,MNXM492,45.0,318.15
DURIPPNo1,P07650,Deoxyuridine,duri,MNXM492,50.0,323.15
DURIPPNo1,P07650,Deoxyuridine,duri,MNXM492,55.0,328.15
DURIPPNo1,P07650,Deoxyuridine,duri,MNXM492,60.0,333.15
DURIPPNo1,P07650,Deoxyuridine,duri,MNXM492,65.0,338.15
DURIPPNo1,P07650,Deoxyuridine,duri,MNXM492,70.0,343.15
DURIPPNo1,P07650,Deoxyuridine,duri,MNXM492,75.0,348.15
DURIPPNo1,P07650,Deoxyuridine,duri,MNXM492,80.0,353.15
DURIPPNo1,P07650,Deoxyuridine,duri,MNXM492,85.0,358.15
DURIPPNo2,P0ABP8,Deoxyuridine,duri,MNXM492,5.0,278.15
DURIPPNo2,P0ABP8,Deoxyuridine,duri,MNXM492,10.0,283.15
DURIPPNo2,P0ABP8,Deoxyuridine,duri,MNXM492,15.0,288.15
DURIPPNo2,P0ABP8,Deoxyuridine,duri,MNXM492,20.0,293.15
DURIPPNo2,P0ABP8,Deoxyuridine,duri,MNXM492,25.0,298.15
DURIPPNo2,P0ABP8,Deoxyuridine,duri,MNXM492,30.0,303.15
DURIPPNo2,P0ABP8,Deoxyuridine,duri,MNXM492,35.0,308.15
DURIPPNo2,P0ABP8,Deoxyuridine,duri,MNXM492,40.0,313.15
DURIPPNo2,P0ABP8,Deoxyuridine,duri,MNXM492,45.0,318.15
DURIPPNo2,P0ABP8,Deoxyuridine,duri,MNXM492,50.0,323.15
DURIPPNo2,P0ABP8,Deoxyuridine,duri,MNXM492,55.0,328.15
DURIPPNo2,P0ABP8,Deoxyuridine,duri,MNXM492,60.0,333.15
DURIPPNo2,P0ABP8,Deoxyuridine,duri,MNXM492,65.0,338.15
DURIPPNo2,P0ABP8,Deoxyuridine,duri,MNXM492,70.0,343.15
DURIPPNo2,P0ABP8,Deoxyuridine,duri,MNXM492,75.0,348.15
