dTopt,topt_scale,dCp_scale,budget_scale
0.731856154734734,0.7266003705366233,1.9197947506430582,1.04763915068584
0.8691681049464419,1.1170047710309188,0.7967409409772035,0.918695319764692
-5.053332617520475,1.28824569415018,1.0840476609761849,1.0219319803159284
-1.2472747978528158,1.2961666435199357,0.8669631235766551,1.0647916997782596
1.2130132606299586,1.1888487982888023,0.9611989620602746,1.0886875826221076
3.9862810044442725,0.7667567772777449,1.3178294583491763,0.782894688167501
-0.9716053994696399,0.9767535196800172,1.4197102250716296,0.7369417274223357
4.914408770561666,1.0370443465447048,1.3104177102934274,1.096948211986951
-2.215725188851377,1.2089162964292246,0.8335935373023486,1.0021293821778916
-3.9553724645967776,0.7587652090233639,0.6874742894616923,0.8861257088853256
4.427978822134005,1.1993656119116904,1.5839023697512902,0.8501236811395749
-5.226402842332428,0.9466673594124344,0.6379471791363431,1.0141241131458454
5.829058596407949,1.279114627508855,1.564934673664613,0.925762621170267
-2.7626686725178424,1.144483165618079,1.8638971294837896,0.8103138861559731
-0.3903896393587498,0.8860971361697882,0.7077949239077765,0.9151453597216986
